fullvisitorId,visitNumber,customerPath,eventCount
2624131748689653933,5," Landing, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, basket, productpageshopbycategory, basket, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productpageshopbycategory, yourinfo, payment, revieworder, ordercomplete",28
262902792123089700,1," Landing, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, basket, productpageshopbycategory, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",17
2637714150350706913,1," Landing, productpageshopbycategory, productpageshopbycategory, productbrowseshopbybrand, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",16
2638377830326163737,1," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",17
263896833266166939,1," Landingshopbycategory, basket, store, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, search, searchsearch quickview, basket, productpageshopbycategory, search, searchsearch quickview, productpageshopbycategory, basket, singin, basket, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, home, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",30
2645557375569096181,5," Landing, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, home, basket, singin, register, store, basket, yourinfo, payment, home, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",36
2687747268928070384,1," Landing, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, basket, singin, yourinfo, payment, revieworder, ordercomplete",13
2689556653800639103,5," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, store, storestore quickview, basket, yourinfo, payment, yourinfo, payment, revieworder, ordercomplete",16
2703137619338184529,1," Landing, productpageshopbycategory, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",8
2729326042885052223,3," basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",7
2736979716085988579,2," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, basket, singin, register, store, basket, productbrowseshopbycategory, productbrowseshopbycategory, store, basket, yourinfo, payment, revieworder, payment, revieworder, ordercomplete",32
2760610370970936430,1," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",12
2766162501835274072,2," Landing, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, singin, basket, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, store, productbrowseshopbycategory, basket, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, basket, yourinfo, payment, revieworder, ordercomplete",35
2779594039917451826,3," Landing, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",14
2797925470043622325,1," Landing, singin, home, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productpageshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",28
2812654087924931640,10," Landingshopbycategory, basket, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, basket, productpageshopbycategory, productpageshopbycategory, productpageshopbycategory, basket, singin, basket, yourinfo, myaccount, myaccount, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, basket, yourinfo, payment, revieworder, myaccount, myaccount, myaccount, storepolicies, myaccount, myaccount, storepolicies, myaccount, myaccount, basket, yourinfo, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, myaccount, myaccount, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, myaccount, myaccount, basket, yourinfo, payment, revieworder, productpageshopbycategory, ordercomplete",54
2817453656935743519,3," Landing, productbrowseshopbybrand, productbrowsequickview, basket, singin, register, store, productbrowseshopbybrand, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",14
2818796658906330904,5," productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, yourinfo, payment, revieworder, basket, yourinfo, payment, revieworder, ordercomplete",20
2837725284997269762,3," Landing, singin, home, search, searchsearch quickview, productpageshopbycategory, basket, singin, yourinfo, payment, storepolicies, revieworder, ordercomplete",13
2863616485775419102,3," Landing, singin, store, productpageshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",9
2863616485775419102,6," Landingshopbycategory, productpageshopbycategory, singin, basket, yourinfo, payment, revieworder, ordercomplete",8
2868753573471668678,4," Landing, singin, store, myaccount, myaccount, productbrowseshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, myaccount, myaccount, myaccount, yourinfo, payment, revieworder, ordercomplete",17
2872390777688988558,4," Landingshopbycategory, singin, basket, myaccount, basket, yourinfo, payment, revieworder, ordercomplete",9
2888994662401288163,1," Landingshopbycategory, productbrowsequickview, basket, singin, register, store, basket, yourinfo, payment, revieworder, ordercomplete",11
2923157586809674604,2," Landingshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, singin, basket, yourinfo, payment, revieworder, ordercomplete",20
2929956217778331899,2," Landing, singin, store, basket, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",11
2966465528641096132,1," Landing, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, basket, yourinfo, payment, revieworder, ordercomplete",12
2966611128426241872,2," Landing, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowsequickview, productpageshopbycategory, productbrowsequickview, productpageshopbycategory, productpageshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productpageshopbycategory, basket, productbrowseshopbycategory, basket, yourinfo, payment, revieworder, ordercomplete",20
2969418676126258798,19," Landing, basket, home, productbrowseshopbycategory, productbrowsequickview, basket, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, basket, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, basket, productpageshopbycategory, basket, productpageshopbycategory, basket, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, productbrowseshopbycategory, productbrowsequickview, productpageshopbycategory, basket, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowseshopbycategory, productbrowsequickview, productbrowseshopbycategory, productbrowsequickview, basket, productbrowsequickview, productpageshopbycatego",57
